FIPS,Mask_Usage_NEVER,Mask_Usage_RARELY,Mask_Usage_SOMETIMES,Mask_Usage_FREQUENTLY,Mask_Usage_ALWAYS,Mask_Usage_Combined,Count_Less_HighSchool,Count_HighSchool,Count_Less_College,Count_Higher_College,Percent_Less_HighSchool,Percent_HighSchool,Percent_Less_College,Percent_Higher_College,Trump_Win,Biden_Win,Unemployment_2019_Value,Poverty_Estimates_Value,Population_Density,COVID_Average_Confirmed,COVID_Average_Death,Crime_per_100K,Series_Complete_Pop_Pct,Change_in_Movement,Intouch_users_Proportion,COVID_Essential_Workers_pct_essential,Total_Federal_Investment,COVID_Hospital_Occupancy_Rate,COVID_Hospital_All_Beds,COVID_Average_Testing,Total_Population,Urban_Population,Rural_Population,Percent_Rural,Updated_Change_in_Movement
34029,0.012,0.056,0.055,0.104,0.772,4.553000000000001,"32,816","139,398","114,790","122,732",0.08,0.34,0.28,0.3,1,0,3.7,53950,363.7218004,18.146153846153847,3.7615384615384615,104.2141601,46.2,-0.0968523076923077,0.2092476923076923,0.41089981678720816,53537006.6,0.4103629650498556,2890,1500.6,"576,567","559,856","16,711",0.028999999999999998,-0.07785230769230769
34031,0.029,0.015,0.063,0.138,0.756,4.551,"54,276","115,311","70,179","94,039",0.163,0.345,0.21,0.282,0,1,4.3,65342,1046.233338,13.861538461538462,2.8384615384615386,481.7351959,56.8,-0.11786307692307692,0.19904230769230769,0.4825324549904042,92758004.19,0.238,2037,1062.8076923076924,"501,226","489,146","12,080",0.024,-0.10077230769230769
34033,0.041,0.043,0.036,0.154,0.726,4.4399999999999995,"4,924","16,934","12,951","9,267",0.11199999999999999,0.384,0.294,0.21,1,0,4.8,7000,73.69160463,4.053846153846154,0.2692307692307692,267.0104042,44.9,-0.04800692307692308,0.20546307692307691,0.5177999045215851,NA,0.4025,431,104.77692307692307,"66,083","36,147","29,936",0.45299999999999996,-0.10919076923076923
34035,0.016,0.027,0.046,0.12,0.791,4.627,"12,561","46,588","44,895","125,454",0.055,0.203,0.196,0.547,0,1,3,17409,422.3190815,10.73846153846154,1.6384615384615384,66.85118805,64,-0.11869076923076922,0.20775076923076924,0.2979144720557676,11441496,0.26837645013494094,1780,689.8846153846154,"323,444","304,708","18,736",0.057999999999999996,-0.10683615384615384
34037,0.02,0.026,0.029,0.205,0.72,4.558999999999999,"5,190","30,944","28,481","36,531",0.051,0.306,0.282,0.361,1,0,3.4,7180,105.9174896,2.8230769230769233,0.22307692307692306,57.53739931,53.6,-0.12967307692307692,0.20414,0.40378498937616303,6026129,0.755,278,247.76923076923077,"149,265","89,783","59,482",0.39799999999999996,-0.09631923076923077
34039,0.012,0.011,0.059,0.202,0.716,4.587,"51,403","107,758","82,006","135,437",0.136,0.28600000000000003,0.218,0.36,0,1,3.7,50094,2077.943059,0,1.1076923076923078,345.0942625,57.5,-0.08870076923076924,0.18636384615384616,0.4375323928462396,141179977.08,0.2880505991874732,2538,1314.2769230769231,"536,499","536,499",0,0,-0.10694307692307693
34041,0.035,0.02,0.044,0.152,0.749,4.525,"6,429","23,149","21,057","24,963",0.085,0.306,0.27899999999999997,0.33,1,0,3.3,7313,115.1076239,2.6,0.7923076923076923,80.09014798,56.6,-0.10254153846153846,0.20870076923076922,0.4263106550565451,20172581.2,0.37,465,158.23846153846154,"108,692","67,862","40,830",0.376,-0.08695615384615385
35000,NA,NA,NA,NA,NA,NA,"202,250","371,338","446,264","383,519",0.14400000000000002,0.265,0.318,0.273,NA,NA,4.9,358526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35001,0.036,0.014,0.057,0.135,0.758,4.529,"51,699","108,101","145,934","160,401",0.111,0.23199999999999998,0.313,0.344,0,1,4.4,103458,225.3235596,69.83846153846154,0.7538461538461538,738.4818924,52.1,-0.1121423076923077,0.20444384615384614,0.4255031536292612,29640422.56,0.31409705800707627,4630,2337.130769230769,"662,564","634,766","27,798",0.042,-0.12111923076923077
35003,0.054,0.039,0.036,0.109,0.762,4.432,168,"1,337",889,445,0.059000000000000004,0.47100000000000003,0.313,0.157,1,0,6.2,723,0.197339545,0.03076923076923077,0,277.2387025,29.3,NA,NA,0.5259009009009009,NA,NA,NA,2.1307692307692307,"3,725",0,"3,725",1,NA
35005,0.074,0.04,0.108,0.144,0.634,4.15,"9,015","11,466","13,462","7,431",0.218,0.27699999999999997,0.325,0.18,1,0,4.9,11376,4.165683658,6.053846153846154,0.015384615384615385,549.9597405,32.4,-0.07918615384615385,0.17755153846153846,0.5373572836475883,1151657,0.28,419,94.0923076923077,"65,645","49,727","15,918",0.242,-0.11561769230769231
35006,0.003,0.059,0.014,0.085,0.839,4.695,"3,078","5,839","6,643","2,574",0.17,0.322,0.366,0.142,0,1,6.3,6137,2.294339254,2.946153846153846,0.015384615384615385,720.6877629,54.7,0.07119538461538462,0.16769846153846155,0.5434688111280156,NA,0.077618,62,111.44615384615385,"27,213","12,152","15,061",0.5529999999999999,-0.3072469230769231
35007,0.041,0.019,0.091,0.106,0.743,4.45,"1,076","2,685","3,395","1,985",0.11800000000000001,0.294,0.371,0.217,1,0,4.7,1961,1.269172936,0,0,145.1046281,37.8,0.2171846153846154,0.16868307692307694,0.5218367346938776,NA,0.235,50,18.00769230769231,"13,750","6,551","7,199",0.524,-0.30981205128205125
35009,0.011,0.129,0.111,0.209,0.54,4.127000000000001,"5,528","8,154","10,991","5,861",0.18100000000000002,0.267,0.36,0.192,1,0,4.1,8868,13.79056247,7.461538461538462,0.046153846153846156,401.2016285,29,-0.04665076923076923,0.15411384615384616,0.5372043647854639,14446011.5,0.395,212,110.57692307692308,"48,376","41,570","6,806",0.141,-0.13380692307692307
35011,0.036,0.069,0.085,0.098,0.712,4.345,180,415,401,149,0.157,0.36200000000000004,0.35,0.13,1,0,4.3,323,0.342373576,0,0,471.9454641,35.1,NA,NA,0.5167464114832536,NA,NA,NA,1.6846153846153846,"2,022",0,"2,022",1,NA
35013,0.011,0.044,0.036,0.097,0.812,4.644,"26,914","29,734","38,768","35,542",0.20600000000000002,0.22699999999999998,0.29600000000000004,0.271,0,1,5.7,50726,21.83262512,38.46923076923077,0.16153846153846155,NA,51.9,-0.12549,0.19454,0.4878885680312553,NA,0.42321727549467275,1206,680.2846153846153,"209,233","168,871","40,362",0.193,-0.14792
35015,0.2,0.07,0.092,0.239,0.399,3.367,"5,799","13,638","11,770","6,038",0.156,0.366,0.316,0.162,1,0,3.1,6474,5.309932336,4.7846153846153845,0,569.6670332,31.2,-0.1478046153846154,0.15112923076923077,0.5481882139344882,NA,0.118975,278,106.47692307692307,"53,829","42,603","11,226",0.209,-0.12864692307692308
35017,0.043,0.031,0.15,0.205,0.572,4.192,"2,496","5,276","6,425","5,748",0.125,0.265,0.322,0.28800000000000003,0,1,4.8,4772,2.735142715,1.1307692307692307,0,347.7905074,52.7,-0.05639,0.20867230769230768,0.5449593979005743,19009755.57,0.365,100,61.80769230769231,"29,514","17,014","12,500",0.424,-0.05358461538461539
35019,0.014,0.049,0.072,0.098,0.766,4.536,573,"1,571",914,250,0.17300000000000001,0.475,0.276,0.076,0,1,5.3,874,0.55842484,0,0,681.1689739,29.8,NA,NA,0.4429477020602219,NA,0.08,20,6.361538461538462,"4,687","2,621","2,066",0.441,NA
35021,0.057,0.152,0.062,0.115,0.614,4.02,52,94,132,77,0.146,0.265,0.37200000000000005,0.217,1,0,5.1,96,0.083379305,0,0,0,35.2,NA,NA,0.4825581395348838,NA,NA,NA,0,695,0,695,1,NA
35023,0.056,0.037,0.186,0.153,0.569,4.0889999999999995,526,"1,044",967,434,0.177,0.35100000000000003,0.325,0.146,1,0,4.3,942,0.490812579,1.9153846153846155,0,408.2509669,41.5,NA,NA,0.5998690242305174,NA,NA,NA,24.715384615384615,"4,894",0,"4,894",1,NA
35025,0.112,0.024,0.115,0.331,0.418,3.807,"10,856","13,288","12,296","5,740",0.257,0.315,0.292,0.136,1,0,3.9,10399,6.165546329,11.792307692307693,0,501.0137816,24.5,-0.14425538461538462,0.15108153846153846,0.5818326638038509,14541127.51,0.21250000000000002,210,158.04615384615386,"64,727","51,114","13,613",0.21,-0.0893523076923077
35027,0.04,0.012,0.055,0.162,0.731,4.492,"1,543","4,385","4,968","3,780",0.105,0.299,0.33899999999999997,0.258,1,0,4.6,2657,1.556999256,0.8076923076923077,0,253.6682417,38.2,0.061259999999999995,0.16959307692307693,0.481163251817581,NA,0.495,50,45.30769230769231,"20,497","9,596","10,901",0.532,-0.11304000000000002
35028,0.001,0.041,0.076,0.173,0.709,4.547,317,"1,168","2,837","8,938",0.024,0.08800000000000001,0.214,0.674,0,1,3.2,683,64.90186053,0.2846153846153846,0,337.1165299,65.9,NA,NA,0.21609477124183007,NA,0.105,94,30.46153846153846,"17,950","15,932","2,018",0.11199999999999999,NA
35029,0.105,0.046,0.024,0.11,0.715,4.178999999999999,"4,647","5,293","3,517","1,926",0.302,0.344,0.22899999999999998,0.125,1,0,12.2,5488,3.159397718,3.753846153846154,0.038461538461538464,588.020601,52.7,0.003644615384615386,0.17950846153846153,0.6010280743376829,NA,0.33,50,91.81538461538462,"25,095","14,903","10,192",0.406,-0.13354230769230768
35031,0.01,0.06,0.008,0.202,0.721,4.557,"10,059","15,197","13,898","5,054",0.228,0.344,0.314,0.114,0,1,7,21294,5.160303396,22.369230769230768,1.7461538461538462,694.3307688,96.9,-0.013773076923076923,0.16926615384615384,0.5300463548251159,26005980.94,0.27244799999999997,339,278.7230769230769,"71,492","30,471","41,021",0.574,-0.21034076923076922
35033,0.002,0.027,0.067,0.098,0.806,4.6770000000000005,379,"1,198","1,554",387,0.10800000000000001,0.341,0.442,0.11,0,1,6,956,0.914618967,0.09999999999999999,0,0,43.6,NA,NA,0.5757785467128028,NA,NA,NA,4.838461538461539,"4,881",0,"4,881",1,NA
35035,0.074,0.03,0.143,0.158,0.595,4.096,"7,233","11,876","16,854","7,616",0.166,0.273,0.387,0.175,1,0,4.9,13054,3.838797533,2.723076923076923,0.15384615384615385,268.2272616,41.1,-0.10493538461538462,0.19881307692307693,0.5142697977374014,NA,0.31065075,162,81.16923076923077,"63,799","44,917","18,880",0.29600000000000004,-0.12126461538461539
35037,0.049,0.152,0.07,0.159,0.571,4.004999999999999,"1,073","2,116","1,730","1,013",0.18100000000000002,0.35700000000000004,0.292,0.171,1,0,5.2,1781,1.124899084,0.6,0,311.7063034,29.6,0.49295307692307694,0.1482476923076923,0.4253681392235609,856063,0.045,50,12.76923076923077,"9,041","5,283","3,758",0.41600000000000004,-0.2166169230769231
35039,0.007,0.054,0.102,0.162,0.675,4.437,"3,629","8,596","9,340","5,145",0.136,0.322,0.35,0.193,0,1,5.3,8542,2.58946426,3.1,0,563.9848273,62.9,-0.07412307692307693,0.18172307692307693,0.4365737786286606,4392953.01,0.41000000000000003,122,126.49230769230769,"40,246","20,218","20,028",0.498,-0.08054538461538462
35041,0.009,0.154,0.089,0.146,0.602,4.169,"2,161","3,035","3,029","2,588",0.2,0.281,0.28,0.239,1,0,4.5,3257,3.01756389,1.6076923076923078,0,451.0147833,25,-0.008410769230769229,0.1701746153846154,0.5187950892292115,NA,0.06,44,45.50769230769231,"19,846","12,610","7,236",0.365,-0.09042461538461538
35043,0.017,0.015,0.096,0.11,0.762,4.568,"9,881","24,940","33,270","29,839",0.10099999999999999,0.255,0.34,0.305,0,1,4.8,14627,14.64948722,8.276923076923078,0.05384615384615385,260.6626396,58.5,-0.13413769230769232,0.2264223076923077,0.4176075483767792,NA,0.135,319,513.123076923077,"131,561","109,119","22,442",0.171,-0.12523384615384617
35045,0.057,0.015,0.118,0.255,0.555,4.179,"12,305","24,860","32,208","12,193",0.151,0.305,0.395,0.149,1,0,5.7,24358,8.919493131,24.053846153846155,0.6307692307692307,675.0828044,62.6,-0.08539153846153846,0.18747615384615385,0.5359346206233475,14005034.04,0.33111364789446984,534,402.9384615384615,"130,044","86,266","43,778",0.337,-0.08120461538461539
35047,0.004,0.02,0.057,0.119,0.8,4.687,"3,285","5,427","6,714","4,207",0.16699999999999998,0.276,0.342,0.214,0,1,5.8,6239,2.292482223,0.3769230769230769,0,469.5000175,42.8,0.014293076923076924,0.19990538461538462,0.5389569914814045,19624747.56,0.0488385,460,74.3,"29,393","15,609","13,784",0.469,-0.18234846153846151
35049,0.008,0.016,0.031,0.143,0.803,4.712000000000001,"11,813","24,722","28,794","45,475",0.107,0.223,0.26,0.41,0,1,3.9,18378,30.10170894,7.730769230769231,0,355.4397889,60.6,-0.056431538461538464,0.17857384615384614,0.4052825256098774,59285855.620000005,0.215,412,387.9153846153846,"144,170","107,896","36,274",0.252,-0.13496615384615385
35051,0.03,0.039,0.033,0.239,0.659,4.428,"1,384","2,470","2,955","1,819",0.16,0.28600000000000003,0.342,0.21100000000000002,1,0,6.8,2899,1.028233873,0.27692307692307694,0,388.8696854,45.4,0.06646923076923077,0.20785,0.4561659848042081,NA,0.185,36,31.869230769230768,"11,988","7,918","4,070",0.34,-0.07593276923076923
35053,0.002,0.008,0.05,0.193,0.746,4.668,"2,003","4,122","2,472","2,418",0.182,0.374,0.22399999999999998,0.22,0,1,5.8,4171,0.987564721,0.19230769230769232,0,739.3084622,51.6,-0.08956,0.17352615384615383,0.41144314868804666,44697872.06,0.105,48,42.16923076923077,"17,866","8,991","8,875",0.49700000000000005,NA
35055,0.006,0.041,0.055,0.113,0.785,4.6240000000000006,"2,401","6,864","8,082","6,987",0.099,0.282,0.332,0.287,0,1,6,5922,5.76565773,1.0307692307692309,0,184.6526411,59.2,0.0819176923076923,0.14793692307692308,0.4946639746178252,NA,0.43000000000000005,50,92.64615384615385,"32,937","13,686","19,251",0.584,-0.0402423076923077
35057,0.097,0.005,0.035,0.167,0.696,4.263,"1,657","4,063","3,449","1,598",0.154,0.377,0.32,0.14800000000000002,1,0,6.8,3198,1.79996145,0.4615384615384615,0,343.5770185,36.5,0.2100253846153846,0.15305153846153846,0.5352470930232558,NA,NA,NA,27.523076923076925,"16,383",199,"16,184",0.988,-0.3162658653846154
35059,0.12,0.118,0.127,0.242,0.393,3.55,547,"1,413",706,354,0.18100000000000002,0.46799999999999997,0.23399999999999999,0.11699999999999999,1,0,3.5,684,0.421424886,0.13076923076923078,0,480.5491991,20.2,NA,NA,0.5581550802139037,NA,0.042904000000000005,50,19.423076923076923,"4,549",0,"4,549",1,NA
35061,0.006,0.009,0.143,0.195,0.648,4.4670000000000005,"7,973","16,951","16,900","9,507",0.155,0.33,0.32899999999999996,0.185,1,0,5.3,13210,27.49185961,5.384615384615385,0,492.8949714,44.5,-0.08073538461538461,0.18561769230769232,0.5301192642005256,NA,NA,NA,212.6153846153846,"76,569","63,758","12,811",0.16699999999999998,-0.06134230769230769
36000,NA,NA,NA,NA,NA,NA,"1,796,594","3,541,274","3,308,262","4,985,807",0.132,0.26,0.243,0.366,NA,NA,4,2471760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36001,0.006,0.012,0.052,0.142,0.788,4.688000000000001,"16,106","47,042","56,068","85,702",0.079,0.23,0.27399999999999997,0.418,0,1,3.6,33970,227.0299683,8.653846153846153,0,330.6781345,64.3,-0.07789307692307693,0.22122,0.3696605519995521,345705917.99,0.26248909285714284,3107,729.623076923077,"304,204","274,708","29,496",0.09699999999999999,-0.08479384615384615
36003,0.062,0.015,0.028,0.124,0.771,4.465,"2,770","11,012","9,988","6,268",0.092,0.36700000000000005,0.33299999999999996,0.209,1,0,5.5,7491,17.63858838,0.5,0.05384615384615385,137.1884679,36.2,0.03950923076923077,0.19200923076923077,0.5290558111622324,61573751.55,0.2875,138,106.87692307692308,"48,946","10,406","38,540",0.787,-0.026073846153846156
36005,0.043,0.013,0.066,0.136,0.742,4.478,"253,249","259,572","230,175","186,550",0.272,0.27899999999999997,0.248,0.201,0,1,5.4,361834,13202.5153,62.43076923076923,3.5076923076923077,632.0428157,52.8,-0.17108384615384614,0.26375846153846155,0.5514658072541204,235803858.67999998,0.34746427180365297,8239,4323.384615384615,"1,385,108","1,385,069",39,0,-0.10769692307692307
36007,0.044,0.028,0.051,0.066,0.812,4.533,"11,927","40,302","39,490","36,345",0.09300000000000001,0.315,0.308,0.284,1,0,4.7,31962,106.3436213,7.553846153846154,0.13846153846153847,303.2389361,55.1,-0.010233846153846154,0.21738153846153846,0.4598578116871857,117092223.9,0.4472687584845119,1651,605.9538461538461,"200,600","148,330","52,270",0.261,-0.056056153846153846
36009,0.015,0.013,0.024,0.156,0.793,4.687,"5,894","20,715","16,159","10,081",0.11199999999999999,0.392,0.306,0.191,1,0,5.1,10821,22.92557801,0.9769230769230769,0,190.1333469,46.8,0.03310384615384616,0.18195153846153847,0.5184954280964256,NA,0.215,520,207.77692307692308,"80,317","30,719","49,598",0.618,-0.04019
36011,0,0.033,0.072,0.162,0.732,4.59,"6,772","18,436","17,705","12,523",0.122,0.33299999999999996,0.319,0.226,1,0,4.3,10058,43.4727628,0.9384615384615385,0,178.6680423,51.1,0.012206153846153847,0.18974846153846153,0.5083401695378725,12066452.5,0.29,184,183.56153846153845,"80,026","35,386","44,640",0.5579999999999999,-0.051526153846153853
36013,0.029,0.024,0.038,0.206,0.703,4.5009999999999994,"10,019","31,774","27,808","19,916",0.11199999999999999,0.355,0.311,0.222,1,0,4.7,19896,47.21686759,3.0846153846153848,0,229.1854524,49.3,0.07827846153846153,0.19669923076923077,0.539775875319476,47358167.85,0.274,674,371.4384615384615,"134,905","75,732","59,173",0.439,-0.04075461538461539
36015,0.012,0.046,0.092,0.256,0.594,4.362,"5,787","21,042","18,912","13,863",0.09699999999999999,0.353,0.317,0.233,1,0,4.2,11221,81.26735421,0.6076923076923076,0,250.8304522,49.9,-6.300000000000005e-4,0.21147230769230768,0.5106474164947902,10410652.5,0.4887442922374429,796,249.02307692307693,"88,830","67,352","21,478",0.242,-0.07811692307692308
36017,0.048,0.045,0.015,0.156,0.735,4.434,"4,088","13,380","10,470","6,406",0.11900000000000001,0.39,0.305,0.187,1,0,4.4,6368,20.89013457,1.5538461538461539,0.038461538461538464,115.1445367,52.5,0.03101846153846154,0.2053846153846154,0.5230264677352303,NA,0.18,116,167.4923076923077,"50,477","8,373","42,104",0.8340000000000001,8.615384615384622e-4
36019,0.017,0.024,0.102,0.084,0.773,4.555,"6,819","20,807","14,964","12,621",0.124,0.377,0.271,0.22899999999999998,1,0,4.4,10950,30.05984747,0.5538461538461539,0,106.6294077,62.9,0.04966769230769231,0.21453384615384616,0.5301882043681311,47123694.6,0.42000000000000004,600,200.6153846153846,"82,128","29,438","52,690",0.642,-0.061830769230769224
36021,0.014,0.004,0.029,0.104,0.848,4.751,"4,429","13,653","12,603","14,889",0.09699999999999999,0.3,0.27699999999999997,0.327,0,1,3.2,5883,37.06052091,1.7615384615384615,0,168.6936684,63.9,-0.04579153846153846,0.20616923076923077,0.475954738330976,3882952,0.615,287,243.5076923076923,"63,096","16,848","46,248",0.733,-0.036956923076923075
36023,0.001,0.062,0.015,0.118,0.803,4.656000000000001,"2,798","9,663","9,233","8,419",0.09300000000000001,0.321,0.307,0.28,1,0,4.9,7542,37.25221569,0.8769230769230769,0,130.6762496,51.1,0.054839230769230765,0.20114153846153845,0.4751946990232778,5553648,0.44499999999999995,265,126.25384615384615,"49,336","27,493","21,843",0.44299999999999995,-0.04310230769230769
36025,0.057,0.053,0.034,0.112,0.744,4.3759999999999994,"3,627","12,319","9,431","7,410",0.111,0.376,0.28800000000000003,0.226,1,0,4.7,5290,12.17982076,0.023076923076923078,0,136.9804375,49.6,0.03253307692307692,0.21120692307692307,0.5276162790697675,25377584.7,0.13,123,114.57692307692308,"47,980","10,381","37,599",0.784,-0.017486153846153846
36027,0.007,0.009,0.031,0.099,0.854,4.776999999999999,"18,362","55,135","60,058","72,058",0.08900000000000001,0.268,0.292,0.35,1,0,3.6,23693,142.6173355,5.984615384615385,0.05384615384615385,227.6738202,58.7,-0.09094153846153846,0.2173523076923077,0.4259527255185721,111350224.2,0.359052,1316,947.7307692307693,"297,488","221,928","75,560",0.254,-0.07217230769230769
36029,0.018,0.014,0.04,0.161,0.766,4.622,"52,928","178,202","192,920","221,931",0.08199999999999999,0.276,0.299,0.344,0,1,4.3,118386,340.609971,36.276923076923076,0.6923076923076923,459.3060294,59.1,-0.03555769230769231,0.21696384615384615,0.43647982787396905,348325243.6,0.32556263250401846,6135,2773.753846153846,"919,040","832,615","86,425",0.094,-0.08302153846153847
36031,0.05,0.05,0.057,0.107,0.736,4.379,"2,447","9,871","8,666","7,683",0.085,0.344,0.302,0.268,1,0,4.7,4338,8.124182895,0.6923076923076923,0,121.2527733,62.7,0.044153846153846155,0.19125692307692307,0.5288994000922935,NA,0.1225,65,125.23076923076923,"39,370","9,899","29,471",0.7490000000000001,-0.04477153846153846
36033,0.026,0.027,0.117,0.097,0.733,4.458,"4,422","13,214","10,740","6,689",0.126,0.377,0.306,0.191,1,0,4.9,8017,12.01333702,0.43846153846153846,0,98.6689367,54.6,0.05398076923076923,0.19844,0.5379772961816306,NA,0.18666666666666668,302,124.56923076923077,"51,599","19,259","32,340",0.627,-0.06230615384615385
36035,0.078,0.015,0.06,0.118,0.729,4.327,"4,898","13,766","12,905","7,032",0.127,0.35700000000000004,0.33399999999999996,0.182,1,0,5,8533,41.880882,0.9461538461538461,0,97.09449309,46.1,-0.007068461538461539,0.20466692307692308,0.539298473530367,NA,0.45,132,123.55384615384615,"55,531","27,558","27,973",0.504,-0.02209384615384615
36037,0.001,0.017,0.015,0.187,0.781,4.732,"3,205","14,864","14,055","9,210",0.078,0.36,0.34,0.223,1,0,3.9,5825,45.51733961,0.8923076923076924,0,154.7414808,51.1,0.02115153846153846,0.19156307692307692,0.5133243151843084,16276603.3,0.13333333333333333,286,329.0692307692308,"60,079","24,100","35,979",0.599,-0.09926384615384616
36039,0.022,0.014,0.03,0.146,0.788,4.642,"4,709","13,689","9,157","7,804",0.133,0.387,0.259,0.221,1,0,4.5,5589,28.40871645,0.4230769230769231,0,202.2495099,53.3,-0.02826923076923077,0.2045723076923077,0.4838883184196372,NA,NA,NA,175.98461538461538,"49,221","13,220","36,001",0.731,-0.07121
36041,0.042,0.024,0.053,0.229,0.653,4.388,804,969,"1,193",601,0.225,0.272,0.33399999999999996,0.168,1,0,6,433,1.028556276,0,0,20.95118374,77.1,NA,NA,0.5836597649692221,NA,NA,NA,8.723076923076924,"4,836",0,"4,836",1,NA
36043,0.015,0.026,0.042,0.158,0.758,4.6,"4,446","16,144","13,747","9,395",0.102,0.369,0.314,0.215,1,0,4.9,8235,17.09745413,2.5384615384615383,0.05384615384615385,194.7616896,50.3,0.052268461538461534,0.2005346153846154,0.5209079217212972,12263495.6,0.305,50,203.68461538461537,"64,519","31,092","33,427",0.518,0.011552307692307688
36045,0.008,0.058,0.038,0.116,0.78,4.594,"6,416","24,858","24,361","15,905",0.09,0.34700000000000003,0.341,0.222,1,0,5.6,15168,34.82996277,0.8153846153846154,0,181.58388,58.3,0.10964230769230769,0.18555230769230768,0.5149279618880229,14123751.8,0.23,626,152.42307692307693,"116,229","60,382","55,847",0.48,-0.05153923076923077
36047,0.035,0.034,0.058,0.141,0.732,4.466,"313,615","458,191","340,996","667,445",0.17600000000000002,0.257,0.192,0.375,0,1,4.1,446923,14475.02544,100.82307692307693,4.2,630.2492642,53.3,-0.19215846153846153,0.2541953846153846,0.4088807934606326,198443010.62,0.60504133125,10370,7110.284615384616,"2,504,700","2,504,663",37,0,-0.1401030769230769
36049,0.069,0.036,0.02,0.11,0.765,4.397,"1,809","8,198","4,971","3,382",0.099,0.447,0.271,0.184,1,0,5.5,3208,8.093460876,0.22307692307692306,0,69.98416148,44,0.04631307692307692,0.17774692307692308,0.581941763866745,NA,0.35,56,38.06153846153846,"27,087","3,562","23,525",0.868,-0.032889230769230775
36051,0.011,0.034,0.009,0.111,0.835,4.7139999999999995,"4,009","13,617","13,763","11,289",0.094,0.319,0.322,0.265,1,0,4.2,7916,39.05683212,1.2923076923076924,0,85.00115911,51.6,0.002166923076923079,0.19876230769230768,0.4903527644025544,33078330,0.165,134,151.96923076923076,"65,393","29,654","35,739",0.547,-0.03761153846153846
36053,0.003,0.015,0.043,0.107,0.832,4.747,"3,831","16,683","14,882","12,571",0.08,0.348,0.31,0.262,1,0,4.5,6488,42.07261082,1.5076923076923077,0,81.51197812,53.3,-0.003262307692307692,0.1920946153846154,0.4798991291088761,18513335.6,0.325,252,164.9923076923077,"73,442","30,151","43,291",0.589,-0.03747230769230769
36055,0.018,0.012,0.056,0.129,0.785,4.633,"49,395","119,716","145,516","198,049",0.096,0.23399999999999999,0.284,0.386,0,1,4.2,90791,437.4604077,34.91538461538462,0.7692307692307693,356.854134,62,-0.03228153846153846,0.21436923076923076,0.4145530416639499,670937234.13,0.4819792158715163,4145,2403.153846153846,"744,344","696,334","48,010",0.064,-0.05034923076923077
36057,0.102,0.005,0.054,0.09,0.749,4.277,"4,503","12,106","11,506","6,084",0.132,0.354,0.336,0.17800000000000002,1,0,5.1,7652,47.3398751,1.0846153846153845,0,114.2353248,56.5,0.017933076923076923,0.20695076923076924,0.5466814568312073,8988434,0.30000000000000004,230,154.92307692307693,"50,219","29,660","20,559",0.409,-0.018140769230769228
36059,0.017,0.018,0.043,0.142,0.779,4.628,"81,146","213,909","214,545","433,413",0.086,0.22699999999999998,0.228,0.46,0,1,3.4,74435,1840.443984,39.784615384615385,0.6,182.0069726,66.7,-0.11296,0.18966076923076922,0.3719970111847977,498185872.64,0.478601125,7240,4595.930769230769,"1,339,532","1,336,957","2,575",0.002,-0.10788769230769231
36061,0.02,0.016,0.04,0.121,0.803,4.651000000000001,"158,971","155,198","169,148","766,048",0.127,0.124,0.135,0.613,0,1,3.5,222672,27819.8048,68.15384615384616,3.4307692307692306,634.0093435,69.6,-0.20866076923076923,0.26640846153846154,0.2448803114387476,3577352781.83,0.39204889732153103,21849,6819.453846153846,"1,585,873","1,585,873",0,0,-0.18579384615384614
36063,0.001,0.028,0.037,0.204,0.73,4.633,"13,277","50,066","50,303","37,080",0.08800000000000001,0.332,0.33399999999999996,0.24600000000000002,1,0,5,25407,156.4831231,8.261538461538462,0.3923076923076923,381.7987482,56.7,0.020873846153846156,0.20295923076923078,0.4716797457037846,44494956.6,0.326,1030,671.5307692307692,"216,469","167,892","48,577",0.22399999999999998,-0.09626076923076923
36065,0.016,0.025,0.033,0.153,0.774,4.631,"18,349","50,633","49,041","40,921",0.115,0.319,0.309,0.257,1,0,4.3,31586,73.49927817,18.4,0.9384615384615385,257.7220284,52.7,0.020102307692307694,0.20649923076923077,0.4789935680631855,97060852.89,0.29067515,1712,726.2692307692307,"234,878","157,406","77,472",0.33,-0.05401153846153846
36067,0.019,0.008,0.054,0.163,0.756,4.61,"28,391","80,217","93,903","113,367",0.09,0.254,0.297,0.359,0,1,3.9,61412,230.2773622,22.361538461538462,0.45384615384615384,374.9036587,63.8,-0.01929076923076923,0.21295461538461538,0.4132741012796104,313023037.07,0.35377423945917097,3846,1108.323076923077,"467,026","408,239","58,787",0.126,-0.06655538461538461
36069,0.001,0.012,0.031,0.107,0.849,4.79,"4,704","20,395","24,049","28,024",0.061,0.264,0.312,0.363,1,0,3.9,8645,65.62805041,3.1153846153846154,1.8307692307692307,137.4847621,59.6,0.009827692307692308,0.19049153846153846,0.4287512312575244,18492525.2,0.30375,691,289.96923076923076,"107,931","56,698","51,233",0.475,-0.04351153846153846
